"Date","Price","Open","High","Low","Vol.","Change %"
"01/21/2019","20,719.33","20,848.38","20,892.68","20,678.26","630.65M","0.26%"
"01/18/2019","20,666.07","20,472.81","20,682.12","20,454.13","666.63M","1.29%"
"01/17/2019","20,402.27","20,544.23","20,571.75","20,342.46","656.18M","-0.20%"
"01/16/2019","20,442.75","20,575.72","20,580.25","20,323.32","716.84M","-0.55%"
"01/15/2019","20,555.29","20,264.82","20,571.28","20,204.43","806.94M","0.96%"
"01/11/2019","20,359.70","20,296.45","20,389.89","20,294.74","801.21M","0.97%"
"01/10/2019","20,163.80","20,270.88","20,345.92","20,101.93","759.63M","-1.29%"
"01/09/2019","20,427.06","20,366.30","20,494.35","20,331.20","750.92M","1.10%"
"01/08/2019","20,204.04","20,224.67","20,347.92","20,106.36","891.35M","0.82%"
"01/07/2019","20,038.97","19,944.61","20,266.22","19,920.80","840.26M","2.44%"
"01/04/2019","19,561.96","19,655.13","19,692.58","19,241.37","943.71M","-2.26%"
"12/28/2018","20,014.77","19,957.88","20,084.38","19,900.04","727.89M","-0.31%"
"12/27/2018","20,077.62","19,706.19","20,211.57","19,701.76","959.03M","3.88%"
"12/26/2018","19,327.06","19,302.59","19,530.35","18,948.58","824.46M","0.89%"
"12/25/2018","19,155.74","19,785.43","19,785.43","19,117.96","978.98M","-5.01%"
"12/21/2018","20,166.19","20,310.50","20,334.73","20,006.67","1.20B","-1.11%"
"12/20/2018","20,392.58","20,779.93","20,841.34","20,282.93","993.35M","-2.84%"
"12/19/2018","20,987.92","21,107.17","21,168.62","20,880.73","838.04M","-0.60%"
"12/18/2018","21,115.45","21,275.51","21,330.36","21,101.44","830.37M","-1.82%"
"12/17/2018","21,506.88","21,391.73","21,563.27","21,363.67","654.13M","0.62%"
"12/14/2018","21,374.83","21,638.96","21,751.31","21,353.94","1.06B","-2.02%"
"12/13/2018","21,816.19","21,755.13","21,871.34","21,675.66","816.71M","0.99%"
"12/12/2018","21,602.75","21,348.40","21,631.47","21,320.72","923.72M","2.15%"
"12/11/2018","21,148.02","21,273.04","21,279.02","21,062.31","902.49M","-0.34%"
"12/10/2018","21,219.50","21,319.47","21,365.78","21,169.96","813.67M","-2.12%"
"12/07/2018","21,678.68","21,643.75","21,734.94","21,506.45","804.62M","0.82%"
"12/06/2018","21,501.62","21,766.50","21,805.02","21,307.72","902.95M","-1.91%"
"12/05/2018","21,919.33","21,755.17","21,979.18","21,708.82","863.01M","-0.53%"
"12/04/2018","22,036.05","22,533.97","22,576.62","22,033.41","924.04M","-2.39%"
"12/03/2018","22,574.76","22,629.39","22,698.79","22,550.29","726.86M","1.00%"
"11/30/2018","22,351.06","22,274.97","22,362.20","22,231.96","1.07B","0.40%"
"11/29/2018","22,262.60","22,360.98","22,437.95","22,241.17","713.88M","0.39%"
"11/28/2018","22,177.02","22,036.72","22,216.98","22,032.72","799.91M","1.02%"
"11/27/2018","21,952.40","21,967.98","22,006.83","21,816.05","763.28M","0.64%"
"11/26/2018","21,812.00","21,647.69","21,838.10","21,622.60","803.88M","0.76%"
"11/22/2018","21,646.55","21,582.47","21,684.64","21,484.98","678.57M","0.65%"
"11/21/2018","21,507.54","21,286.81","21,555.61","21,243.38","796.62M","-0.35%"
"11/20/2018","21,583.12","21,582.69","21,687.12","21,526.95","851.49M","-1.09%"
"11/19/2018","21,821.16","21,679.03","21,852.92","21,665.29","742.80M","0.65%"
"11/16/2018","21,680.34","21,804.90","21,873.74","21,663.99","772.03M","-0.57%"
"11/15/2018","21,803.62","21,670.35","21,818.73","21,613.53","838.96M","-0.20%"
"11/14/2018","21,846.48","21,851.13","21,990.41","21,764.88","775.39M","0.16%"
"11/13/2018","21,810.52","21,885.24","21,892.29","21,484.65","883.90M","-2.06%"
"11/12/2018","22,269.88","22,121.70","22,324.01","22,046.29","610.75M","0.09%"
"11/09/2018","22,250.25","22,471.31","22,494.58","22,226.01","805.03M","-1.05%"
"11/08/2018","22,486.92","22,446.01","22,583.43","22,421.00","844.09M","1.82%"
"11/07/2018","22,085.80","22,189.74","22,444.65","21,996.94","993.18M","-0.28%"
"11/06/2018","22,147.75","22,018.87","22,160.83","21,994.28","749.27M","1.14%"
"11/05/2018","21,898.99","22,002.47","22,051.65","21,865.98","810.71M","-1.55%"
"11/02/2018","22,243.66","21,761.58","22,308.42","21,751.33","1.05B","2.56%"
"11/01/2018","21,687.65","21,906.41","21,906.41","21,628.45","1.05B","-1.06%"
"10/31/2018","21,920.46","21,569.56","21,920.46","21,530.39","1.08B","2.16%"
"10/30/2018","21,457.29","21,049.52","21,568.40","21,035.88","1.21B","1.45%"
"10/29/2018","21,149.80","21,323.61","21,465.99","21,109.97","730.17M","-0.16%"
"10/26/2018","21,184.60","21,440.84","21,476.66","20,971.93","958.10M","-0.40%"
"10/25/2018","21,268.73","21,676.83","21,703.21","21,204.40","965.27M","-3.72%"
"10/24/2018","22,091.18","22,167.76","22,207.09","21,911.42","864.52M","0.37%"
"10/23/2018","22,010.78","22,404.14","22,410.15","21,993.07","826.57M","-2.67%"
"10/22/2018","22,614.82","22,374.21","22,672.25","22,271.59","649.09M","0.37%"
"10/19/2018","22,532.08","22,342.00","22,551.67","22,212.57","694.70M","-0.56%"
"10/18/2018","22,658.16","22,871.28","22,873.13","22,637.29","662.84M","-0.80%"
"10/17/2018","22,841.12","22,806.59","22,959.41","22,765.58","743.00M","1.29%"
"10/16/2018","22,549.24","22,298.20","22,549.24","22,269.53","723.40M","1.25%"
"10/15/2018","22,271.30","22,501.33","22,520.59","22,261.92","824.29M","-1.87%"
"10/12/2018","22,694.66","22,323.43","22,711.13","22,323.43","1.03B","0.46%"
"10/11/2018","22,590.86","23,043.37","23,051.19","22,459.02","1.19B","-3.89%"
"10/10/2018","23,506.04","23,538.92","23,589.38","23,373.54","728.31M","0.16%"
"10/09/2018","23,469.39","23,550.47","23,587.05","23,442.46","892.10M","-1.32%"
"10/05/2018","23,783.72","23,781.76","23,928.62","23,730.19","871.86M","-0.80%"
"10/04/2018","23,975.62","24,242.06","24,247.82","23,923.26","921.51M","-0.56%"
"10/03/2018","24,110.96","24,219.19","24,260.63","24,030.59","734.70M","-0.66%"
"10/02/2018","24,270.62","24,376.17","24,448.07","24,217.26","830.14M","0.10%"
"10/01/2018","24,245.76","24,173.37","24,306.54","24,123.50","669.60M","0.52%"
"09/28/2018","24,120.04","24,080.01","24,286.10","24,021.27","935.00M","1.36%"
"09/27/2018","23,796.74","23,946.43","24,089.32","23,778.04","785.73M","-0.99%"
"09/26/2018","24,033.79","23,846.60","24,033.79","23,833.92","867.65M","0.39%"
"09/25/2018","23,940.26","23,881.85","23,950.98","23,808.95","1.04B","0.29%"
"09/21/2018","23,869.93","23,848.63","23,971.41","23,764.05","1.24B","0.82%"
"09/20/2018","23,674.93","23,752.79","23,781.75","23,582.15","1.05B","0.01%"
"09/19/2018","23,672.52","23,754.96","23,842.05","23,672.52","964.62M","1.08%"
"09/18/2018","23,420.54","23,042.19","23,481.53","23,039.26","933.74M","1.41%"
"09/14/2018","23,094.67","23,035.78","23,105.28","22,965.48","1.06B","1.20%"
"09/13/2018","22,821.32","22,657.95","22,858.41","22,643.88","773.08M","0.96%"
"09/12/2018","22,604.61","22,702.71","22,709.37","22,522.17","822.69M","-0.27%"
"09/11/2018","22,664.69","22,469.78","22,667.85","22,457.10","788.53M","1.30%"
"09/10/2018","22,373.09","22,253.65","22,396.88","22,249.61","574.18M","0.30%"
"09/07/2018","22,307.06","22,351.84","22,372.89","22,172.90","720.05M","-0.80%"
"09/06/2018","22,487.94","22,458.97","22,535.34","22,416.63","640.78M","-0.41%"
"09/05/2018","22,580.83","22,663.80","22,692.25","22,570.52","673.72M","-0.51%"
"09/04/2018","22,696.90","22,740.05","22,753.18","22,612.15","538.72M","-0.05%"
"09/03/2018","22,707.38","22,819.17","22,820.48","22,684.43","513.67M","-0.69%"
"08/31/2018","22,865.15","22,733.25","22,890.61","22,678.03","701.66M","-0.02%"
"08/30/2018","22,869.50","23,020.18","23,032.17","22,832.83","761.97M","0.09%"
"08/29/2018","22,848.22","22,820.86","22,968.18","22,819.97","605.99M","0.15%"
"08/28/2018","22,813.47","22,967.74","23,006.77","22,813.47","625.86M","0.06%"
"08/27/2018","22,799.64","22,693.69","22,838.06","22,682.39","517.65M","0.88%"
"08/24/2018","22,601.77","22,484.01","22,602.24","22,452.42","519.75M","0.85%"
"08/23/2018","22,410.82","22,420.67","22,463.03","22,377.88","516.92M","0.22%"
"08/22/2018","22,362.55","22,270.04","22,390.20","22,162.81","588.98M","0.64%"
"08/21/2018","22,219.73","22,110.54","22,306.83","22,053.14","562.22M","0.09%"
"08/20/2018","22,199.00","22,267.07","22,288.31","22,150.75","481.62M","-0.32%"
"08/17/2018","22,270.38","22,313.19","22,340.95","22,244.10","577.54M","0.35%"
"08/16/2018","22,192.04","21,980.82","22,240.42","21,871.70","802.62M","-0.05%"
"08/15/2018","22,204.22","22,368.12","22,380.28","22,110.29","631.27M","-0.68%"
"08/14/2018","22,356.08","22,053.07","22,356.08","22,047.19","614.85M","2.28%"
"08/13/2018","21,857.43","22,117.57","22,124.60","21,851.32","801.82M","-1.98%"
"08/10/2018","22,298.08","22,606.91","22,608.86","22,272.69","762.21M","-1.33%"
"08/09/2018","22,598.39","22,591.54","22,648.88","22,497.99","637.21M","-0.20%"
"08/08/2018","22,644.31","22,666.56","22,800.61","22,610.29","749.90M","-0.08%"
"08/07/2018","22,662.74","22,514.31","22,666.68","22,499.05","715.16M","0.69%"
"08/06/2018","22,507.32","22,536.05","22,635.68","22,486.74","690.55M","-0.08%"
"08/03/2018","22,525.18","22,585.54","22,613.50","22,490.57","738.92M","0.06%"
"08/02/2018","22,512.53","22,676.73","22,754.73","22,464.81","973.64M","-1.03%"
"08/01/2018","22,746.70","22,642.18","22,775.47","22,615.98","1.04B","0.86%"
"07/31/2018","22,553.72","22,472.12","22,678.06","22,352.21","1.19B","0.04%"
"07/30/2018","22,544.84","22,613.30","22,631.32","22,518.94","785.71M","-0.74%"
"07/27/2018","22,712.75","22,646.48","22,712.75","22,593.20","754.91M","0.56%"
"07/26/2018","22,586.87","22,711.59","22,717.15","22,549.77","718.25M","-0.12%"
"07/25/2018","22,614.25","22,594.28","22,645.66","22,547.14","604.86M","0.46%"
"07/24/2018","22,510.48","22,555.05","22,555.05","22,416.23","725.76M","0.51%"
"07/23/2018","22,396.99","22,480.33","22,507.17","22,341.87","906.89M","-1.33%"
"07/20/2018","22,697.88","22,734.56","22,869.98","22,541.35","719.15M","-0.29%"
"07/19/2018","22,764.68","22,871.62","22,926.47","22,761.87","643.17M","-0.13%"
"07/18/2018","22,794.19","22,917.52","22,949.32","22,794.19","582.01M","0.43%"
"07/17/2018","22,697.36","22,605.73","22,832.22","22,575.42","780.88M","0.44%"
"07/13/2018","22,597.35","22,397.62","22,692.86","22,316.52","748.16M","1.85%"
"07/12/2018","22,187.96","22,036.87","22,233.52","22,019.19","663.58M","1.17%"
"07/11/2018","21,932.21","22,002.14","22,044.62","21,744.25","771.89M","-1.19%"
"07/10/2018","22,196.89","22,215.34","22,321.60","22,196.89","934.95M","0.66%"
"07/09/2018","22,052.18","21,838.53","22,105.95","21,825.76","630.77M","1.21%"
"07/06/2018","21,788.14","21,647.66","21,866.16","21,642.96","738.44M","1.12%"
"07/05/2018","21,546.99","21,697.44","21,751.50","21,462.95","688.37M","-0.78%"
"07/04/2018","21,717.04","21,679.00","21,784.00","21,604.18","640.87M","-0.31%"
"07/03/2018","21,785.54","21,889.06","21,927.81","21,574.56","788.80M","-0.12%"
"07/02/2018","21,811.93","22,233.80","22,312.25","21,784.48","692.50M","-2.21%"
"06/29/2018","22,304.51","22,314.47","22,332.82","22,145.48","699.80M","0.15%"
"06/28/2018","22,270.39","22,195.19","22,299.39","22,038.40","721.98M","-0.01%"
"06/27/2018","22,271.77","22,320.88","22,356.54","22,205.34","677.77M","-0.31%"
"06/26/2018","22,342.00","22,160.33","22,368.78","22,104.12","735.17M","0.02%"
"06/25/2018","22,338.15","22,543.56","22,556.55","22,312.79","625.48M","-0.79%"
"06/22/2018","22,516.83","22,456.45","22,535.65","22,414.18","886.10M","-0.78%"
"06/21/2018","22,693.04","22,523.28","22,782.01","22,491.08","783.00M","0.61%"
"06/20/2018","22,555.43","22,338.53","22,581.40","22,167.16","917.02M","1.24%"
"06/19/2018","22,278.48","22,565.92","22,618.52","22,278.48","818.90M","-1.77%"
"06/18/2018","22,680.33","22,806.57","22,806.89","22,601.13","669.85M","-0.75%"
"06/15/2018","22,851.75","22,883.24","22,885.84","22,770.38","912.37M","0.50%"
"06/14/2018","22,738.61","22,842.96","22,898.39","22,738.61","742.71M","-0.99%"
"06/13/2018","22,966.38","22,896.17","22,993.26","22,895.31","587.74M","0.38%"
"06/12/2018","22,878.35","22,977.22","23,011.57","22,797.73","659.02M","0.33%"
"06/11/2018","22,804.04","22,686.95","22,856.08","22,667.30","573.98M","0.48%"
"06/08/2018","22,694.50","22,799.38","22,879.00","22,694.50","877.58M","-0.56%"
"06/07/2018","22,823.26","22,748.72","22,856.37","22,732.18","743.58M","0.87%"
"06/06/2018","22,625.73","22,520.31","22,662.82","22,498.59","700.13M","0.38%"
"06/05/2018","22,539.54","22,552.17","22,602.13","22,470.04","678.02M","0.28%"
"06/04/2018","22,475.94","22,365.09","22,515.72","22,355.83","741.23M","1.37%"
"06/01/2018","22,171.35","22,126.25","22,316.91","22,098.04","850.36M","-0.14%"
"05/31/2018","22,201.82","22,163.40","22,254.42","22,098.00","1.37B","0.83%"
"05/30/2018","22,018.52","22,051.97","22,079.23","21,931.65","933.23M","-1.52%"
"05/29/2018","22,358.43","22,431.95","22,439.10","22,240.39","616.42M","-0.55%"
"05/28/2018","22,481.09","22,488.95","22,547.67","22,410.91","545.11M","0.13%"
"05/25/2018","22,450.79","22,380.22","22,509.36","22,318.15","725.57M","0.06%"
"05/24/2018","22,437.01","22,621.29","22,644.69","22,366.60","881.97M","-1.11%"
"05/23/2018","22,689.74","22,868.79","22,949.73","22,649.85","773.14M","-1.18%"
"05/22/2018","22,960.34","23,025.95","23,031.67","22,952.87","612.26M","-0.18%"
"05/21/2018","23,002.37","22,937.58","23,050.39","22,935.31","608.97M","0.31%"
"05/18/2018","22,930.36","22,907.20","22,954.19","22,867.30","672.85M","0.40%"
"05/17/2018","22,838.37","22,820.62","22,887.03","22,799.16","779.17M","0.53%"
"05/16/2018","22,717.23","22,730.12","22,796.14","22,695.84","826.58M","-0.44%"
"05/15/2018","22,818.02","22,889.47","22,912.06","22,805.72","891.34M","-0.21%"
"05/14/2018","22,865.86","22,705.30","22,894.76","22,683.64","709.81M","0.47%"
"05/11/2018","22,758.48","22,573.95","22,769.16","22,545.47","827.48M","1.16%"
"05/10/2018","22,497.18","22,482.51","22,530.64","22,418.75","755.87M","0.39%"
"05/09/2018","22,408.88","22,463.01","22,478.64","22,364.75","887.14M","-0.44%"
"05/08/2018","22,508.69","22,440.65","22,566.68","22,423.23","794.46M","0.18%"
"05/07/2018","22,467.16","22,513.22","22,513.48","22,350.91","710.78M","-0.03%"
"05/02/2018","22,472.78","22,568.19","22,568.19","22,426.55","728.58M","-0.16%"
"05/01/2018","22,508.03","22,453.42","22,519.45","22,411.43","926.77M","0.18%"
"04/27/2018","22,467.87","22,466.66","22,495.56","22,357.53","919.19M","0.66%"
"04/26/2018","22,319.61","22,278.77","22,381.66","22,265.20","750.73M","0.47%"
"04/25/2018","22,215.32","22,118.62","22,228.78","22,080.76","755.98M","-0.28%"
"04/24/2018","22,278.12","22,228.82","22,304.69","22,149.59","789.32M","0.86%"
"04/23/2018","22,088.04","22,157.88","22,204.86","22,065.52","659.95M","-0.33%"
"04/20/2018","22,162.24","22,148.22","22,261.35","22,076.63","718.22M","-0.13%"
"04/19/2018","22,191.18","22,231.86","22,360.65","22,176.86","821.70M","0.15%"
"04/18/2018","22,158.20","21,929.01","22,194.11","21,914.96","726.08M","1.42%"
"04/17/2018","21,847.59","21,801.83","21,889.89","21,772.42","592.46M","0.06%"
"04/16/2018","21,835.53","21,843.55","21,879.69","21,775.61","550.31M","0.26%"
"04/13/2018","21,778.74","21,801.41","21,917.35","21,746.69","754.05M","0.55%"
"04/12/2018","21,660.28","21,657.87","21,719.43","21,591.39","601.81M","-0.12%"
"04/11/2018","21,687.10","21,819.09","21,837.36","21,687.10","716.52M","-0.49%"
"04/10/2018","21,794.32","21,599.67","21,933.99","21,542.37","770.25M","0.54%"
"04/09/2018","21,678.26","21,534.33","21,737.09","21,517.77","640.43M","0.51%"
"04/06/2018","21,567.52","21,633.73","21,742.84","21,550.42","767.06M","-0.36%"
"04/05/2018","21,645.42","21,541.18","21,737.66","21,462.10","832.02M","1.53%"
"04/04/2018","21,319.55","21,415.85","21,415.85","21,238.18","779.10M","0.13%"
"04/03/2018","21,292.29","21,115.48","21,333.50","21,056.02","657.95M","-0.45%"
"04/02/2018","21,388.58","21,441.57","21,597.47","21,388.58","490.33M","-0.31%"
"03/30/2018","21,454.30","21,392.42","21,512.80","21,311.50","655.77M","1.40%"
"03/29/2018","21,159.08","21,250.96","21,298.57","20,996.22","813.22M","0.61%"
"03/28/2018","21,031.31","20,893.05","21,031.31","20,776.82","908.13M","-1.34%"
"03/27/2018","21,317.32","20,958.90","21,317.32","20,943.31","1.05B","2.65%"
"03/26/2018","20,766.10","20,423.37","20,766.10","20,347.49","1.00B","0.72%"
"03/23/2018","20,617.86","21,188.80","21,188.80","20,559.61","1.25B","-4.51%"
"03/22/2018","21,591.99","21,352.16","21,592.00","21,349.71","851.61M","0.99%"
"03/20/2018","21,380.97","21,297.98","21,384.86","21,223.97","685.64M","-0.47%"
"03/19/2018","21,480.90","21,537.90","21,659.04","21,366.88","693.52M","-0.90%"
"03/16/2018","21,676.51","21,876.53","21,879.28","21,632.85","779.92M","-0.58%"
"03/15/2018","21,803.95","21,704.14","21,825.97","21,555.49","672.61M","0.12%"
"03/14/2018","21,777.29","21,764.99","21,881.09","21,684.02","669.69M","-0.87%"
"03/13/2018","21,968.10","21,742.45","21,968.10","21,700.78","702.20M","0.66%"
"03/12/2018","21,824.03","21,826.10","21,971.16","21,689.97","728.26M","1.65%"
"03/09/2018","21,469.20","21,594.22","21,884.45","21,357.55","1.14B","0.47%"
"03/08/2018","21,368.07","21,488.16","21,488.16","21,299.40","742.54M","0.54%"
"03/07/2018","21,252.72","21,261.96","21,484.08","21,201.94","897.30M","-0.77%"
"03/06/2018","21,417.76","21,390.20","21,551.14","21,381.42","787.62M","1.79%"
"03/05/2018","21,042.09","21,047.81","21,164.38","20,937.26","898.57M","-0.66%"
"03/02/2018","21,181.64","21,339.98","21,366.09","21,088.96","1.00B","-2.50%"
"03/01/2018","21,724.47","21,901.13","21,901.13","21,645.22","930.67M","-1.56%"
"02/28/2018","22,068.24","22,292.53","22,380.28","22,068.24","914.90M","-1.44%"
"02/27/2018","22,389.86","22,391.67","22,502.05","22,325.07","765.76M","1.07%"
"02/26/2018","22,153.63","22,134.64","22,226.53","22,040.87","665.57M","1.19%"
"02/23/2018","21,892.78","21,789.72","21,903.39","21,741.63","665.76M","0.72%"
"02/22/2018","21,736.44","21,789.88","21,799.40","21,626.85","796.71M","-1.07%"
"02/21/2018","21,970.81","21,942.42","22,130.58","21,836.73","803.49M","0.21%"
"02/20/2018","21,925.10","22,054.32","22,063.87","21,831.45","696.27M","-1.01%"
"02/19/2018","22,149.21","21,903.66","22,152.85","21,858.33","706.08M","1.97%"
"02/16/2018","21,720.25","21,555.99","21,866.37","21,499.88","801.70M","1.19%"
"02/15/2018","21,464.98","21,384.10","21,578.99","21,308.92","891.14M","1.47%"
"02/14/2018","21,154.17","21,251.24","21,371.01","20,950.15","1.07B","-0.43%"
"02/13/2018","21,244.68","21,633.34","21,679.20","21,211.53","1.18B","-0.65%"
"02/09/2018","21,382.62","21,507.74","21,510.30","21,119.01","1.32B","-2.32%"
"02/08/2018","21,890.86","21,721.57","21,977.03","21,649.70","1.08B","1.13%"
"02/07/2018","21,645.37","22,001.29","22,353.87","21,627.13","1.48B","0.16%"
"02/06/2018","21,610.24","22,267.00","22,277.45","21,078.71","1.96B","-4.73%"
"02/05/2018","22,682.08","22,921.16","22,967.69","22,659.43","1.11B","-2.55%"
"02/02/2018","23,274.53","23,361.67","23,367.96","23,122.45","1.02B","-0.90%"
"02/01/2018","23,486.11","23,276.10","23,492.77","23,211.12","1.05B","1.68%"
"01/31/2018","23,098.29","23,205.23","23,375.38","23,092.85","1.03B","-0.83%"
"01/30/2018","23,291.97","23,559.33","23,581.98","23,233.37","914.75M","-1.43%"
"01/29/2018","23,629.34","23,707.14","23,787.23","23,580.17","708.86M","-0.01%"
"01/26/2018","23,631.88","23,757.34","23,797.96","23,592.28","898.74M","-0.16%"
"01/25/2018","23,669.49","23,750.65","23,828.40","23,649.03","840.06M","-1.13%"
"01/24/2018","23,940.78","24,026.43","24,072.77","23,917.14","824.27M","-0.76%"
"01/23/2018","24,124.15","23,924.40","24,129.34","23,916.02","757.50M","1.29%"
"01/22/2018","23,816.33","23,797.84","23,816.33","23,697.81","671.64M","0.03%"
"01/19/2018","23,808.06","23,854.11","23,872.69","23,735.61","740.33M","0.19%"
"01/18/2018","23,763.37","24,078.93","24,084.42","23,699.47","1.03B","-0.44%"
"01/17/2018","23,868.34","23,783.42","23,891.63","23,739.17","847.43M","-0.35%"
"01/16/2018","23,951.81","23,721.17","23,962.07","23,701.83","706.43M","1.00%"
"01/15/2018","23,714.88","23,827.98","23,833.27","23,685.02","776.95M","0.26%"
"01/12/2018","23,653.82","23,719.66","23,743.05","23,588.07","966.08M","-0.24%"
"01/11/2018","23,710.43","23,656.39","23,734.97","23,601.84","862.80M","-0.33%"
"01/10/2018","23,788.20","23,832.81","23,864.76","23,755.45","914.88M","-0.26%"
"01/09/2018","23,849.99","23,948.97","23,952.61","23,789.03","970.17M","0.57%"
"01/05/2018","23,714.53","23,643.00","23,730.47","23,520.52","1.05B","0.89%"
"01/04/2018","23,506.33","23,073.73","23,506.33","23,065.20","1.05B","3.26%"
"12/29/2017","22,764.94","22,831.49","22,881.21","22,753.20","478.72M","-0.08%"
"12/28/2017","22,783.98","22,912.05","22,954.45","22,736.43","519.04M","-0.56%"
"12/27/2017","22,911.21","22,854.39","22,936.16","22,854.39","487.44M","0.08%"
"12/26/2017","22,892.69","22,922.95","22,950.15","22,877.63","477.84M","-0.20%"
"12/25/2017","22,939.18","22,909.41","22,948.83","22,870.19","444.48M","0.16%"
"12/22/2017","22,902.76","22,850.73","22,908.84","22,801.16","802.25M","0.16%"
"12/21/2017","22,866.10","22,852.01","22,894.95","22,728.06","753.33M","-0.11%"
"12/20/2017","22,891.72","22,834.93","22,923.50","22,806.73","952.70M","0.10%"
"12/19/2017","22,868.00","22,961.47","22,990.42","22,862.82","726.76M","-0.15%"
"12/18/2017","22,901.77","22,770.44","22,927.50","22,735.20","878.11M","1.55%"
"12/15/2017","22,553.22","22,621.36","22,745.09","22,478.32","1.03B","-0.62%"
"12/14/2017","22,694.45","22,699.30","22,786.61","22,638.76","876.58M","-0.28%"
"12/13/2017","22,758.07","22,879.27","22,879.37","22,697.32","941.92M","-0.47%"
"12/12/2017","22,866.17","22,936.41","22,994.33","22,834.89","888.24M","-0.32%"
"12/11/2017","22,938.73","22,894.30","22,938.73","22,787.40","716.03M","0.56%"
"12/08/2017","22,811.08","22,627.95","22,819.71","22,625.41","1.10B","1.39%"
"12/07/2017","22,498.03","22,317.15","22,515.24","22,317.15","820.30M","1.45%"
"12/06/2017","22,177.04","22,525.38","22,528.21","22,119.21","1.00B","-1.97%"
"12/05/2017","22,622.38","22,595.33","22,682.71","22,522.28","781.76M","-0.37%"
"12/04/2017","22,707.16","22,843.53","22,864.33","22,693.99","710.49M","-0.49%"
"12/01/2017","22,819.03","22,916.93","22,994.31","22,675.07","924.74M","0.41%"
"11/30/2017","22,724.96","22,601.83","22,748.32","22,502.68","1.45B","0.57%"
"11/29/2017","22,597.20","22,613.96","22,643.93","22,537.12","935.38M","0.49%"
"11/28/2017","22,486.24","22,474.74","22,580.99","22,363.94","791.60M","-0.04%"
"11/27/2017","22,495.99","22,657.08","22,659.33","22,423.40","687.22M","-0.24%"
"11/24/2017","22,550.85","22,390.14","22,567.20","22,381.01","667.53M","0.12%"
"11/22/2017","22,523.15","22,601.55","22,677.34","22,513.44","835.59M","0.48%"
"11/21/2017","22,416.48","22,456.79","22,563.25","22,416.48","785.02M","0.70%"
"11/20/2017","22,261.76","22,279.98","22,410.24","22,215.07","738.96M","-0.60%"
"11/17/2017","22,396.80","22,603.30","22,757.40","22,319.12","1.17B","0.20%"
"11/16/2017","22,351.12","21,975.23","22,392.13","21,972.34","995.95M","1.47%"
"11/15/2017","22,028.32","22,250.98","22,305.24","22,004.79","1.24B","-1.57%"
"11/14/2017","22,380.01","22,342.93","22,532.30","22,323.24","989.45M","0.00%"
"11/13/2017","22,380.99","22,607.56","22,607.92","22,380.99","831.86M","-1.32%"
"11/10/2017","22,681.42","22,580.70","22,724.39","22,511.93","1.10B","-0.82%"
"11/09/2017","22,868.71","22,989.44","23,382.15","22,522.83","1.65B","-0.20%"
"11/08/2017","22,913.82","22,849.91","22,922.80","22,759.07","1.03B","-0.10%"
"11/07/2017","22,937.60","22,518.75","22,953.18","22,512.91","1.11B","1.73%"
"11/06/2017","22,548.35","22,612.96","22,644.68","22,435.34","1.15B","0.04%"
"11/02/2017","22,539.12","22,512.18","22,540.25","22,400.01","1.09B","0.53%"
"11/01/2017","22,420.08","22,144.92","22,455.92","22,130.03","1.16B","1.86%"
"10/31/2017","22,011.61","21,897.29","22,020.38","21,840.07","1.06B","0.00%"
"10/30/2017","22,011.67","22,047.95","22,086.88","21,921.24","1.40B","-0.20%"
"10/29/2017","22,055.00","22,055.00","22,057.50","22,055.00","","0.21%"
"10/27/2017","22,008.45","21,903.27","22,016.50","21,815.72","1.24B","1.24%"
"10/26/2017","21,739.78","21,698.95","21,793.62","21,688.56","851.78M","0.15%"
"10/25/2017","21,707.62","21,900.13","21,921.36","21,648.35","1.26B","-0.45%"
"10/24/2017","21,805.17","21,670.00","21,805.17","21,646.52","909.35M","0.50%"
"10/23/2017","21,696.65","21,709.30","21,723.60","21,614.51","901.47M","-0.19%"
"10/22/2017","21,737.50","21,740.00","21,742.50","21,737.50","","1.30%"
"10/20/2017","21,457.64","21,390.95","21,489.26","21,363.10","883.84M","0.04%"
"10/19/2017","21,448.52","21,450.04","21,503.85","21,381.52","872.21M","0.40%"
"10/18/2017","21,363.05","21,374.66","21,402.76","21,317.67","749.50M","0.13%"
"10/17/2017","21,336.12","21,352.17","21,393.96","21,230.67","953.06M","0.38%"
"10/16/2017","21,255.56","21,221.27","21,347.07","21,187.93","1.06B","0.10%"
"10/15/2017","21,235.00","21,237.50","21,237.50","21,235.00","","0.38%"
"10/13/2017","21,155.18","20,959.66","21,211.29","20,933.00","1.14B","0.96%"
"10/12/2017","20,954.72","20,958.18","20,994.40","20,917.04","828.76M","0.35%"
"10/11/2017","20,881.27","20,803.71","20,898.41","20,788.12","826.59M","0.28%"
"10/10/2017","20,823.51","20,680.54","20,823.66","20,663.08","807.15M","0.64%"
"10/06/2017","20,690.71","20,716.85","20,721.15","20,659.15","781.86M","0.30%"
"10/05/2017","20,628.56","20,650.71","20,667.47","20,602.26","590.57M","0.01%"
"10/04/2017","20,626.66","20,660.81","20,689.08","20,592.18","758.47M","0.06%"
"10/03/2017","20,614.07","20,475.25","20,628.38","20,438.17","749.77M","1.05%"
"10/02/2017","20,400.78","20,400.51","20,411.33","20,363.28","697.04M","0.02%"
"10/01/2017","20,397.50","20,387.50","20,397.50","20,387.50","","0.20%"
